id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
WpbldKu5/,WpbldKu53,3,2,Foul by Marco Parolo (Lazio).,3,,1,Lazio,Crotone,marco parolo,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu54,4,2,Gianmarco Ferrari (Crotone) wins a free kick in the defensive half.,8,,2,Crotone,Lazio,gianmarco ferrari,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu55,5,4,Diego Falcinelli (Crotone) wins a free kick on the right wing.,8,,2,Crotone,Lazio,diego falcinelli,,,,,,0,5.0,,0,,0
WpbldKu5/,WpbldKu56,6,4,Foul by Wesley Hoedt (Lazio).,3,,1,Lazio,Crotone,wesley hoedt,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu57,7,6,Andrea Barberis (Crotone) wins a free kick in the defensive half.,8,,2,Crotone,Lazio,andrea barberis,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu58,8,6,Foul by Luis Alberto (Lazio).,3,,1,Lazio,Crotone,luis alberto,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu59,9,7,Foul by Andrea Barberis (Crotone).,3,,2,Crotone,Lazio,andrea barberis,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu510,10,7,Sergej Milinkovic-Savic (Lazio) wins a free kick in the defensive half.,8,,1,Lazio,Crotone,sergej milinkovicsavic,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu511,11,12,Ciro Immobile (Lazio) wins a free kick on the right wing.,8,,1,Lazio,Crotone,ciro immobile,,,,,,0,5.0,,0,,0
WpbldKu5/,WpbldKu512,12,12,Foul by Lorenzo Crisetig (Crotone).,3,,2,Crotone,Lazio,lorenzo crisetig,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu513,13,13,Attempt blocked. Ciro Immobile (Lazio) right footed shot from the right side of the box is blocked. Assisted by Sergej Milinkovic-Savic with a headed pass.,1,12.0,1,Lazio,Crotone,ciro immobile,sergej milinkovicsavic,,,2.0,3.0,0,11.0,1.0,3,1.0,0
WpbldKu5/,WpbldKu514,14,13,Corner:  Lazio. Conceded by Gianmarco Ferrari.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu515,15,14,Corner:  Lazio. Conceded by Federico Ceccherini.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu516,16,14,Corner:  Lazio. Conceded by Diego Falcinelli.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu517,17,15,Foul by Cristiano Lombardi (Lazio).,3,,1,Lazio,Crotone,cristiano lombardi,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu518,18,15,Marcello Trotta (Crotone) wins a free kick in the defensive half.,8,,2,Crotone,Lazio,marcello trotta,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu519,19,15,Cristiano Lombardi (Lazio) is shown the yellow card for a bad foul.,4,,1,Lazio,Crotone,cristiano lombardi,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu520,20,16,Offside: Lazio. Luis Alberto tries a through ball: but Cristiano Lombardi is caught offside.,9,13.0,1,Lazio,Crotone,cristiano lombardi,luis alberto,,,,,0,,,0,,0
WpbldKu5/,WpbldKu521,21,17,Foul by Sergej Milinkovic-Savic (Lazio).,3,,1,Lazio,Crotone,sergej milinkovicsavic,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu522,22,17,Mario Sampirisi (Crotone) wins a free kick in the defensive half.,8,,2,Crotone,Lazio,mario sampirisi,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu523,23,18,Foul by Wesley Hoedt (Lazio).,3,,1,Lazio,Crotone,wesley hoedt,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu524,24,18,Marcello Trotta (Crotone) wins a free kick in the attacking half.,8,,2,Crotone,Lazio,marcello trotta,,,,,,0,1.0,,0,,0
WpbldKu5/,WpbldKu525,25,20,Attempt blocked. Diego Falcinelli (Crotone) left footed shot from outside the box is blocked. Assisted by Gianmarco Ferrari.,1,12.0,2,Crotone,Lazio,diego falcinelli,gianmarco ferrari,,,2.0,3.0,0,15.0,2.0,1,1.0,0
WpbldKu5/,WpbldKu526,26,22,Ciro Immobile (Lazio) wins a free kick on the right wing.,8,,1,Lazio,Crotone,ciro immobile,,,,,,0,5.0,,0,,0
WpbldKu5/,WpbldKu527,27,22,Foul by Gianmarco Ferrari (Crotone).,3,,2,Crotone,Lazio,gianmarco ferrari,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu528,28,22,Attempt missed. Wesley Hoedt (Lazio) header from the centre of the box is too high. Assisted by Luis Alberto with a cross following a set piece situation.,1,12.0,1,Lazio,Crotone,wesley hoedt,luis alberto,,,10.0,2.0,0,3.0,3.0,2,2.0,0
WpbldKu5/,WpbldKu529,29,24,Foul by Andrea Barberis (Crotone).,3,,2,Crotone,Lazio,andrea barberis,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu530,30,24,Sergej Milinkovic-Savic (Lazio) wins a free kick in the attacking half.,8,,1,Lazio,Crotone,sergej milinkovicsavic,,,,,,0,1.0,,0,,0
WpbldKu5/,WpbldKu531,31,24,Attempt saved. Ciro Immobile (Lazio) left footed shot from the left side of the box is saved in the bottom right corner. Assisted by Luis Alberto.,1,12.0,1,Lazio,Crotone,ciro immobile,luis alberto,,,4.0,1.0,0,9.0,2.0,1,1.0,0
WpbldKu5/,WpbldKu532,32,24,Corner:  Lazio. Conceded by Marco Festa.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu533,33,29,Dusan Basta (Lazio) wins a free kick on the right wing.,8,,1,Lazio,Crotone,dusan basta,,,,,,0,5.0,,0,,0
WpbldKu5/,WpbldKu534,34,29,Foul by Marcello Trotta (Crotone).,3,,2,Crotone,Lazio,marcello trotta,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu535,35,29,Penalty Lazio. Cristiano Lombardi draws a foul in the penalty area.,11,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu536,36,29,Penalty conceded by Adrian Stoian (Crotone) after a foul in the penalty area.,11,,2,Crotone,Lazio,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu537,37,31,Penalty missed! Still  Lazio 0: Crotone 0. Lucas Biglia (Lazio) hits the bar with a right footed shot.,1,,2,Crotone,Lazio,lucas biglia,,,,7.0,4.0,0,14.0,1.0,0,2.0,0
WpbldKu5/,WpbldKu538,38,32,Attempt saved. Marco Parolo (Lazio) right footed shot from the right side of the box is saved in the centre of the goal. Assisted by Luis Alberto.,1,12.0,1,Lazio,Crotone,marco parolo,luis alberto,,,5.0,1.0,0,11.0,1.0,1,1.0,0
WpbldKu5/,WpbldKu539,39,35,Attempt blocked. Luis Alberto (Lazio) right footed shot from the left side of the box is blocked. Assisted by Marco Parolo.,1,12.0,1,Lazio,Crotone,luis alberto,marco parolo,,,2.0,3.0,0,9.0,1.0,1,1.0,0
WpbldKu5/,WpbldKu540,40,36,Offside: Lazio. Marco Parolo tries a through ball: but Ciro Immobile is caught offside.,9,13.0,1,Lazio,Crotone,ciro immobile,marco parolo,,,,,0,,,0,,0
WpbldKu5/,WpbldKu541,41,37,Attempt saved. Diego Falcinelli (Crotone) right footed shot from the centre of the box is saved in the top centre of the goal. Assisted by Marcello Trotta.,1,12.0,2,Crotone,Lazio,diego falcinelli,marcello trotta,,,11.0,1.0,0,3.0,1.0,1,1.0,0
WpbldKu5/,WpbldKu542,42,37,Attempt missed. Lucas Biglia (Lazio) right footed shot from outside the box is high and wide to the right. Assisted by Luis Alberto.,1,12.0,1,Lazio,Crotone,lucas biglia,luis alberto,,,6.0,2.0,0,15.0,1.0,1,1.0,0
WpbldKu5/,WpbldKu543,43,39,Attempt saved. Marco Parolo (Lazio) right footed shot from outside the box is saved in the top left corner.,1,,1,Lazio,Crotone,marco parolo,,,,12.0,1.0,0,15.0,1.0,0,1.0,0
WpbldKu5/,WpbldKu544,44,39,Corner:  Lazio. Conceded by Marco Festa.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu545,45,40,Attempt blocked. Stefan Radu (Lazio) left footed shot from the left side of the six yard box is blocked. Assisted by Luis Alberto with a cross.,1,12.0,1,Lazio,Crotone,stefan radu,luis alberto,,,2.0,3.0,0,10.0,2.0,2,1.0,0
WpbldKu5/,WpbldKu546,46,40,Attempt missed. Cristiano Lombardi (Lazio) right footed shot from outside the box misses to the left. Assisted by Marco Parolo.,1,12.0,1,Lazio,Crotone,cristiano lombardi,marco parolo,,,8.0,2.0,0,15.0,1.0,1,1.0,0
WpbldKu5/,WpbldKu547,47,43,Attempt missed. Adrian Stoian (Crotone) right footed shot from outside the box misses to the right. Assisted by Diego Falcinelli with a cross.,1,12.0,2,Crotone,Lazio,adrian stoian,diego falcinelli,,,9.0,2.0,0,15.0,1.0,2,1.0,0
WpbldKu5/,WpbldKu550,50,45,Corner:  Lazio. Conceded by Federico Ceccherini.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu554,54,47,Attempt missed. Ciro Immobile (Lazio) right footed shot from outside the box is close: but misses to the left. Assisted by Luis Alberto.,1,12.0,1,Lazio,Crotone,ciro immobile,luis alberto,,,8.0,2.0,0,15.0,1.0,1,1.0,0
WpbldKu5/,WpbldKu555,55,47,Andrea Barberis (Crotone) wins a free kick in the attacking half.,8,,2,Crotone,Lazio,andrea barberis,,,,,,0,1.0,,0,,0
WpbldKu5/,WpbldKu556,56,47,Foul by Marco Parolo (Lazio).,3,,1,Lazio,Crotone,marco parolo,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu557,57,49,Corner:  Lazio. Conceded by Bruno Martella.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu558,58,52,Substitution: Crotone. Raffaele Palladino replaces Adrian Stoian.,7,,2,Crotone,Lazio,,,raffaele palladino,adrian stoian,,,0,,,0,,0
WpbldKu5/,WpbldKu559,59,53,Attempt missed. Wesley Hoedt (Lazio) left footed shot from outside the box is high and wide to the right. Assisted by Lucas Biglia.,1,12.0,1,Lazio,Crotone,wesley hoedt,lucas biglia,,,6.0,2.0,0,15.0,2.0,1,1.0,0
WpbldKu5/,WpbldKu560,60,54,Foul by Lorenzo Crisetig (Crotone).,3,,2,Crotone,Lazio,lorenzo crisetig,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu561,61,54,Marco Parolo (Lazio) wins a free kick in the defensive half.,8,,1,Lazio,Crotone,marco parolo,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu562,62,54,Marco Festa (Crotone) is shown the yellow card.,4,,2,Crotone,Lazio,marco festa,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu563,63,55,Diego Falcinelli (Crotone) wins a free kick in the defensive half.,8,,2,Crotone,Lazio,diego falcinelli,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu564,64,55,Foul by Marco Parolo (Lazio).,3,,1,Lazio,Crotone,marco parolo,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu567,67,57,Foul by Lorenzo Crisetig (Crotone).,3,,2,Crotone,Lazio,lorenzo crisetig,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu568,68,57,Sergej Milinkovic-Savic (Lazio) wins a free kick in the attacking half.,8,,1,Lazio,Crotone,sergej milinkovicsavic,,,,,,0,1.0,,0,,0
WpbldKu5/,WpbldKu569,69,58,Corner:  Lazio. Conceded by Gianmarco Ferrari.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu570,70,58,Attempt missed. Stefan de Vrij (Lazio) header from the centre of the box is just a bit too high. Assisted by Lucas Biglia with a cross following a corner.,1,12.0,1,Lazio,Crotone,stefan de vrij,lucas biglia,,,1.0,2.0,0,3.0,3.0,2,3.0,0
WpbldKu5/,WpbldKu571,71,60,Andrea Barberis (Crotone) wins a free kick in the defensive half.,8,,2,Crotone,Lazio,andrea barberis,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu572,72,60,Foul by Lucas Biglia (Lazio).,3,,1,Lazio,Crotone,lucas biglia,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu573,73,60,Corner:  Lazio. Conceded by Federico Ceccherini.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu576,76,66,Attempt blocked. Cristiano Lombardi (Lazio) right footed shot from the right side of the box is blocked. Assisted by Ciro Immobile.,1,12.0,1,Lazio,Crotone,cristiano lombardi,ciro immobile,,,2.0,3.0,0,11.0,1.0,1,1.0,0
WpbldKu5/,WpbldKu577,77,67,Hand ball by Sergej Milinkovic-Savic (Lazio).,10,,1,Lazio,Crotone,sergej milinkovicsavic,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu578,78,68,Corner:  Lazio. Conceded by Andrea Barberis.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu579,79,69,Offside: Crotone. Marcello Trotta tries a through ball: but Marcus Rohden is caught offside.,9,13.0,2,Crotone,Lazio,marcus rohden,marcello trotta,,,,,0,,,0,,0
WpbldKu5/,WpbldKu580,80,70,Foul by Diego Falcinelli (Crotone).,3,,2,Crotone,Lazio,diego falcinelli,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu581,81,70,Lucas Biglia (Lazio) wins a free kick in the defensive half.,8,,1,Lazio,Crotone,lucas biglia,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu582,82,71,Corner:  Lazio. Conceded by Mario Sampirisi.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu583,83,73,Foul by Stefan de Vrij (Lazio).,3,,1,Lazio,Crotone,stefan de vrij,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu584,84,73,Marcello Trotta (Crotone) wins a free kick in the defensive half.,8,,2,Crotone,Lazio,marcello trotta,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu585,85,75,Attempt blocked. Ciro Immobile (Lazio) right footed shot from outside the box is blocked. Assisted by Sergej Milinkovic-Savic.,1,12.0,1,Lazio,Crotone,ciro immobile,sergej milinkovicsavic,,,2.0,3.0,0,15.0,1.0,1,1.0,0
WpbldKu5/,WpbldKu586,86,77,Foul by Marcus Rohden (Crotone).,3,,2,Crotone,Lazio,marcus rohden,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu587,87,77,Stefan Radu (Lazio) wins a free kick in the defensive half.,8,,1,Lazio,Crotone,stefan radu,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu588,88,77,Marcus Rohden (Crotone) is shown the yellow card for a bad foul.,4,,2,Crotone,Lazio,marcus rohden,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu589,89,77,Substitution: Lazio. Ricardo Kishna replaces Cristiano Lombardi.,7,,1,Lazio,Crotone,,,ricardo kishna,cristiano lombardi,,,0,,,0,,0
WpbldKu5/,WpbldKu590,90,79,Corner:  Lazio. Conceded by Mario Sampirisi.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu591,91,80,Corner:  Lazio. Conceded by Mario Sampirisi.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu592,92,81,Attempt missed. Dusan Basta (Lazio) right footed shot from outside the box misses to the right following a corner.,1,,1,Lazio,Crotone,dusan basta,,,,9.0,2.0,0,15.0,1.0,0,3.0,0
WpbldKu5/,WpbldKu593,93,81,Substitution: Crotone. Aleandro Rosi replaces Marcello Trotta.,7,,2,Crotone,Lazio,,,aleandro rosi,marcello trotta,,,0,,,0,,0
WpbldKu5/,WpbldKu594,94,82,Substitution: Lazio. Danilo Cataldi replaces Luis Alberto.,7,,1,Lazio,Crotone,,,danilo cataldi,luis alberto,,,0,,,0,,0
WpbldKu5/,WpbldKu595,95,82,Substitution: Lazio. Alessandro Rossi replaces Lucas Biglia.,7,,1,Lazio,Crotone,,,alessandro rossi,lucas biglia,,,0,,,0,,0
WpbldKu5/,WpbldKu596,96,82,Diego Falcinelli (Crotone) wins a free kick in the attacking half.,8,,2,Crotone,Lazio,diego falcinelli,,,,,,0,1.0,,0,,0
WpbldKu5/,WpbldKu597,97,82,Foul by Marco Parolo (Lazio).,3,,1,Lazio,Crotone,marco parolo,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu598,98,85,Attempt saved. Ciro Immobile (Lazio) right footed shot from outside the box is saved in the bottom left corner. Assisted by Sergej Milinkovic-Savic.,1,12.0,1,Lazio,Crotone,ciro immobile,sergej milinkovicsavic,,,3.0,1.0,0,15.0,1.0,1,1.0,0
WpbldKu5/,WpbldKu599,99,85,Corner:  Lazio. Conceded by Marco Festa.,2,,1,Lazio,Crotone,,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu5100,100,86,Attempt missed. Wesley Hoedt (Lazio) header from the right side of the box misses to the right. Assisted by Danilo Cataldi with a cross following a corner.,1,12.0,1,Lazio,Crotone,wesley hoedt,danilo cataldi,,,9.0,2.0,0,11.0,3.0,2,3.0,0
WpbldKu5/,WpbldKu5101,101,86,Diego Falcinelli (Crotone) wins a free kick on the left wing.,8,,2,Crotone,Lazio,diego falcinelli,,,,,,0,4.0,,0,,0
WpbldKu5/,WpbldKu5102,102,86,Foul by Ricardo Kishna (Lazio).,3,,1,Lazio,Crotone,ricardo kishna,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu5103,103,88,Foul by Diego Falcinelli (Crotone).,3,,2,Crotone,Lazio,diego falcinelli,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu5104,104,88,Stefan de Vrij (Lazio) wins a free kick in the defensive half.,8,,1,Lazio,Crotone,stefan de vrij,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu5105,105,88,Attempt blocked. Ciro Immobile (Lazio) right footed shot from outside the box is blocked. Assisted by Sergej Milinkovic-Savic with a headed pass.,1,12.0,1,Lazio,Crotone,ciro immobile,sergej milinkovicsavic,,,2.0,3.0,0,15.0,1.0,3,1.0,0
WpbldKu5/,WpbldKu5106,106,88,Attempt missed. Sergej Milinkovic-Savic (Lazio) right footed shot from outside the box misses to the left.,1,,1,Lazio,Crotone,sergej milinkovicsavic,,,,8.0,2.0,0,15.0,1.0,0,1.0,0
WpbldKu5/,WpbldKu5107,107,90,Goal!  Lazio 1: Crotone 0. Ciro Immobile (Lazio) right footed shot from the centre of the box to the bottom left corner.,1,,1,Lazio,Crotone,ciro immobile,,,,3.0,1.0,1,3.0,1.0,0,1.0,0
WpbldKu5/,WpbldKu5108,108,91,Ciro Immobile (Lazio) is shown the yellow card for excessive celebration.,4,,1,Lazio,Crotone,ciro immobile,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu5109,109,92,Substitution: Crotone. Simy replaces Bruno Martella.,7,,2,Crotone,Lazio,,,simy,bruno martella,,,0,,,0,,0
WpbldKu5/,WpbldKu5111,111,92,Ricardo Kishna (Lazio) wins a free kick in the attacking half.,8,,1,Lazio,Crotone,ricardo kishna,,,,,,0,1.0,,0,,0
WpbldKu5/,WpbldKu5112,112,93,Attempt missed. Alessandro Rossi (Lazio) header from the centre of the box misses to the left. Assisted by Danilo Cataldi following a set piece situation.,1,12.0,1,Lazio,Crotone,alessandro rossi,danilo cataldi,,,8.0,2.0,0,3.0,3.0,1,2.0,0
WpbldKu5/,WpbldKu5113,113,93,Foul by Alessandro Rossi (Lazio).,3,,1,Lazio,Crotone,alessandro rossi,,,,,,0,,,0,,0
WpbldKu5/,WpbldKu5114,114,93,Mario Sampirisi (Crotone) wins a free kick in the defensive half.,8,,2,Crotone,Lazio,mario sampirisi,,,,,,0,2.0,,0,,0
WpbldKu5/,WpbldKu5115,115,95,Offside: Lazio. Wesley Hoedt tries a through ball: but Alessandro Rossi is caught offside.,9,13.0,1,Lazio,Crotone,alessandro rossi,wesley hoedt,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI3,3,1,Attempt missed. Riccardo Meggiorini (Chievo) left footed shot from outside the box misses to the right. Assisted by Sergio Pellissier with a headed pass.,1,12.0,1,Chievo Verona,Atalanta,riccardo meggiorini,sergio pellissier,,,9.0,2.0,0,15.0,2.0,3,1.0,0
WU9QtutI/,WU9QtutI4,4,1,Foul by Riccardo Meggiorini (Chievo).,3,,1,Chievo Verona,Atalanta,riccardo meggiorini,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI5,5,1,Rafael Toloi (Atalanta) wins a free kick in the defensive half.,8,,2,Atalanta,Chievo Verona,rafael toloi,,,,,,0,2.0,,0,,0
WU9QtutI/,WU9QtutI6,6,3,Offside: Atalanta. Etrit Berisha tries a through ball: but Alejandro Gomez is caught offside.,9,13.0,2,Atalanta,Chievo Verona,alejandro gomez,etrit berisha,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI7,7,4,Goal!  Chievo 0: Atalanta 1. Alejandro Gomez (Atalanta) left footed shot from the centre of the box to the centre of the goal. Assisted by Remo Freuler.,1,12.0,2,Atalanta,Chievo Verona,alejandro gomez,remo freuler,,,5.0,1.0,1,3.0,2.0,1,1.0,0
WU9QtutI/,WU9QtutI8,8,8,Alejandro Gomez (Atalanta) wins a free kick in the defensive half.,8,,2,Atalanta,Chievo Verona,alejandro gomez,,,,,,0,2.0,,0,,0
WU9QtutI/,WU9QtutI9,9,8,Foul by Ivan Radovanovic (Chievo).,3,,1,Chievo Verona,Atalanta,ivan radovanovic,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI10,10,11,Offside: Chievo. Ivan Radovanovic tries a through ball: but Sergio Pellissier is caught offside.,9,13.0,1,Chievo Verona,Atalanta,sergio pellissier,ivan radovanovic,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI11,11,13,Attempt missed. Remo Freuler (Atalanta) right footed shot from the centre of the box is too high.,1,,2,Atalanta,Chievo Verona,remo freuler,,,,10.0,2.0,0,3.0,1.0,0,1.0,0
WU9QtutI/,WU9QtutI12,12,14,Foul by Ervin Zukanovic (Atalanta).,3,,2,Atalanta,Chievo Verona,ervin zukanovic,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI13,13,14,Riccardo Meggiorini (Chievo) wins a free kick in the attacking half.,8,,1,Chievo Verona,Atalanta,riccardo meggiorini,,,,,,0,1.0,,0,,0
WU9QtutI/,WU9QtutI14,14,16,Corner:  Atalanta. Conceded by Nicolas Frey.,2,,2,Atalanta,Chievo Verona,,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI15,15,18,Offside: Chievo. Stefano Sorrentino tries a through ball: but Riccardo Meggiorini is caught offside.,9,13.0,1,Chievo Verona,Atalanta,riccardo meggiorini,stefano sorrentino,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI16,16,19,Foul by Andrea Petagna (Atalanta).,3,,2,Atalanta,Chievo Verona,andrea petagna,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI17,17,19,Massimo Gobbi (Chievo) wins a free kick in the attacking half.,8,,1,Chievo Verona,Atalanta,massimo gobbi,,,,,,0,1.0,,0,,0
WU9QtutI/,WU9QtutI18,18,20,Alejandro Gomez (Atalanta) wins a free kick in the defensive half.,8,,2,Atalanta,Chievo Verona,alejandro gomez,,,,,,0,2.0,,0,,0
WU9QtutI/,WU9QtutI19,19,20,Foul by Riccardo Meggiorini (Chievo).,3,,1,Chievo Verona,Atalanta,riccardo meggiorini,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI20,20,21,Dario Dainelli (Chievo) wins a free kick in the defensive half.,8,,1,Chievo Verona,Atalanta,dario dainelli,,,,,,0,2.0,,0,,0
WU9QtutI/,WU9QtutI21,21,21,Foul by Alejandro Gomez (Atalanta).,3,,2,Atalanta,Chievo Verona,alejandro gomez,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI22,22,22,Andrea Petagna (Atalanta) wins a free kick on the right wing.,8,,2,Atalanta,Chievo Verona,andrea petagna,,,,,,0,5.0,,0,,0
WU9QtutI/,WU9QtutI23,23,22,Foul by Massimo Gobbi (Chievo).,3,,1,Chievo Verona,Atalanta,massimo gobbi,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI24,24,22,Goal!  Chievo 0: Atalanta 2. Alejandro Gomez (Atalanta) right footed shot from the centre of the box to the centre of the goal. Assisted by Leonardo Spinazzola.,1,12.0,2,Atalanta,Chievo Verona,alejandro gomez,leonardo spinazzola,,,5.0,1.0,1,3.0,1.0,1,1.0,0
WU9QtutI/,WU9QtutI25,25,25,Foul by Leonardo Spinazzola (Atalanta).,3,,2,Atalanta,Chievo Verona,leonardo spinazzola,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI26,26,25,Ivan Radovanovic (Chievo) wins a free kick in the defensive half.,8,,1,Chievo Verona,Atalanta,ivan radovanovic,,,,,,0,2.0,,0,,0
WU9QtutI/,WU9QtutI27,27,26,Andrea Petagna (Atalanta) wins a free kick in the attacking half.,8,,2,Atalanta,Chievo Verona,andrea petagna,,,,,,0,1.0,,0,,0
WU9QtutI/,WU9QtutI28,28,26,Foul by Ivan Radovanovic (Chievo).,3,,1,Chievo Verona,Atalanta,ivan radovanovic,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI30,30,27,Riccardo Meggiorini (Chievo) wins a free kick in the attacking half.,8,,1,Chievo Verona,Atalanta,riccardo meggiorini,,,,,,0,1.0,,0,,0
WU9QtutI/,WU9QtutI31,31,27,Dario Dainelli (Chievo) wins a free kick on the left wing.,8,,1,Chievo Verona,Atalanta,dario dainelli,,,,,,0,4.0,,0,,0
WU9QtutI/,WU9QtutI32,32,27,Foul by Alberto Grassi (Atalanta).,3,,2,Atalanta,Chievo Verona,alberto grassi,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI33,33,27,Alberto Grassi (Atalanta) is shown the yellow card for a bad foul.,4,,2,Atalanta,Chievo Verona,alberto grassi,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI34,34,29,Alejandro Gomez (Atalanta) wins a free kick in the attacking half.,8,,2,Atalanta,Chievo Verona,alejandro gomez,,,,,,0,1.0,,0,,0
WU9QtutI/,WU9QtutI35,35,29,Foul by Nicolas Frey (Chievo).,3,,1,Chievo Verona,Atalanta,nicolas frey,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI36,36,29,Nicolas Frey (Chievo) is shown the yellow card for a bad foul.,4,,1,Chievo Verona,Atalanta,nicolas frey,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI37,37,30,Attempt blocked. Alejandro Gomez (Atalanta) right footed shot from outside the box is blocked.,1,,2,Atalanta,Chievo Verona,alejandro gomez,,,,2.0,3.0,0,15.0,1.0,0,1.0,0
WU9QtutI/,WU9QtutI38,38,33,Attempt blocked. Alejandro Gomez (Atalanta) left footed shot from the left side of the box is blocked. Assisted by Jasmin Kurtic.,1,12.0,2,Atalanta,Chievo Verona,alejandro gomez,jasmin kurtic,,,2.0,3.0,0,9.0,2.0,1,1.0,0
WU9QtutI/,WU9QtutI39,39,33,Corner:  Atalanta. Conceded by Ivan Radovanovic.,2,,2,Atalanta,Chievo Verona,,,,,,,0,,,0,,0
WU9QtutI/,WU9QtutI40,40,34,Attempt missed. Jasmin Kurtic (Atalanta) left footed shot from the centre of the box is too high. Assisted by Remo Freuler following a corner.,1,12.0,2,Atalanta,Chievo Verona,jasmin kurtic,remo freuler,,,10.0,2.0,0,3.0,2.0,1,3.0,0
